ID de la compétence parente;ID;Nom abrégé;Description;Format de description;Valeurs du barème;configuration du barème;Type de règle de compétence (optionnelle);Règle d'objectif (optionnelle);Règle de paramétrage (optionnelle);IDs des compétences croisées associées;ID d'exportation (optionnel);Est un référentiel;Taxonomie
2.6.3.3.0.0;2.6.3.3.0.1;Construire un bilan financier. ;;1;;;;;;;;;
2.6.3.3.0.0;2.6.3.3.0.2;Estimer les différents équilibres financiers. ;;1;;;;;;;;;
2.6.3.3.0.0;2.6.3.3.0.3;Évaluer le niveau de risque et la soutenabilité de la dette. ;;1;;;;;;;;;
2.6.3.3.0.0;2.6.3.3.0.4;Analyser les garanties des prêteurs et leur incidence sur le coût des dettes. ;;1;;;;;;;;;
2.6.3.0.0.0;2.6.3.4.0.0;3.4 La structure de financement Sens et portée de l'étude ;Caractériser la structure de financement de l’entreprise en prenant en compte la fiscalité, l'endettement financier et le risque de faillite. <p><h5>Savoirs associés</h5></p><p>* Le coût du capital pour l’entreprise et sa relation avec le taux requis par les actionnaires. </p><p>* L’incidence du niveau d’endettement et du risque de faillite sur le coût du capital. </p><p>* La notion d’endettement optimal par arbitrage entre rentabilité des fonds propres et risque de faillite. </p>;1;;;;;;;;;
2.6.3.4.0.0;2.6.3.4.0.1;Calculer le coût moyen pondéré du capital. ;;1;;;;;;;;;
2.6.3.4.0.0;2.6.3.4.0.2;Justifier la relation entre structure du financement et valeur de l’entreprise. ;;1;;;;;;;;;
2.6.3.4.0.0;2.6.3.4.0.3;Analyser la structure de financement d’une ;;1;;;;;;;;;
2.6.3.0.0.0;2.6.3.5.0.0;3.5 Le plan de financement Sens et portée de l'étude ;Apprécier la pertinence de la politique de financement retenue et sa cohérence avec la politique d’investissement afin d’assurer l’équilibre de la trésorerie sur le moyen terme. <p><h5>Savoirs associés</h5></p><p>* Les objectifs du plan de financement. </p><p>* Le plan de financement présenté sur une durée de trois à cinq ans, selon un modèle adapté à l’analyse fonctionnelle.  </p><p>* Les différentes modalités d’équilibrage de la trésorerie à moyen terme. </p>;1;;;;;;;;;
2.6.3.5.0.0;2.6.3.5.0.1;Identifier les étapes de la construction d’un plan de financement. ;;1;;;;;;;;;
2.6.3.5.0.0;2.6.3.5.0.2;Élaborer un plan de financement. ;;1;;;;;;;;;
2.6.3.5.0.0;2.6.3.5.0.3;Identifier des modalités d’équilibrage du plan de financement, dans une situation donnée. ;;1;;;;;;;;;
2.6.0.0.0.0;2.6.4.0.0.0;4- La trésorerie (20 heures) ;Sens et portée de l'étude  <p>Anticiper les mouvements de trésorerie de court terme, connaître le principe d’équilibrage pour optimiser les modalités de financement des déficits et de placement des excédents sur les marchés financiers. </p>;1;;;;;;;;;
2.6.4.0.0.0;2.6.4.1.0.0;4.1 La gestion de trésorerie Sens et portée de l'étude ;Anticiper les mouvements de trésorerie de court terme et les reporter dans le budget de trésorerie. <p><h5>Savoirs associés</h5></p><p>* L’établissement des prévisions de trésorerie. </p><p>* L’élaboration d’un budget de trésorerie à un horizon de quelques mois avec prise en compte de la taxe sur la valeur ajoutée. </p>;1;;;;;;;;;
2.6.4.1.0.0;2.6.4.1.0.1;Caractériser la notion de prévision de trésorerie. - Construire un budget de trésorerie. ;;1;;;;;;;;;
2.6.4.1.0.0;2.6.4.1.0.2;Commenter le principe de l’équilibrage de la trésorerie.  ;;1;;;;;;;;;
2.6.4.0.0.0;2.6.4.2.0.0;4.2 Le financement des déficits de trésorerie de court terme ;Sens et portée de l'étude <p>Minimiser le coût de financement des déficits de trésorerie de court terme. </p><p><h5>Savoirs associés</h5></p><p>* Les principales modalités de financement à court terme des soldes déficitaires de trésorerie : escompte, crédits de trésorerie, découvert.  </p><p>* La négociation des conditions de mouvements de trésorerie. </p><p>* Les coûts des différentes modalités de financement. </p>;1;;;;;;;;;
2.6.4.2.0.0;2.6.4.2.0.1;Distinguer et qualifier les principales modalités de financement des déficits de trésorerie. ;;1;;;;;;;;;
2.6.4.2.0.0;2.6.4.2.0.2;Arbitrer entre les différentes modalités de financement à la disposition de l’entreprise.  ;;1;;;;;;;;;
2.6.4.0.0.0;2.6.4.3.0.0;4.3 Le placement des excédents de trésorerie en produits bancaires et financiers ;Sens et portée de l'étude <p>Identifier les avantages et les risques des placements des excédents de trésorerie sur les marchés financiers. </p><p><h5>Savoirs associés</h5></p><p>* La relation rentabilité-risque : interprétation par type d’actif. </p><p>* La représentation espérance / écart-type. - Les produits bancaires. </p><p>* La rentabilité et le risque à partir d’une série de données boursières. </p><p>* L’introduction à la diversification avec deux actifs. </p>;1;;;;;;;;;
2.6.4.3.0.0;2.6.4.3.0.1;Identifier la relation entre incertitude et rentabilité exigée par le marché. ;;1;;;;;;;;;
2.6.4.3.0.0;2.6.4.3.0.2;Calculer la rentabilité espérée ou la valeur théorique sur une période d’un titre financier.  ;;1;;;;;;;;;
2.6.4.3.0.0;2.6.4.3.0.3;Déterminer différents placements sur les marchés financiers.  ;;1;;;;;;;;;
2.6.4.3.0.0;2.6.4.3.0.4;Incorporer les gains des placements dans la trésorerie. ;;1;;;;;;;;;
;3.0.0.0.0.0;AXE 3 : ANALYSE ÉCONOMIQUE ET MANAGÉRIALE ;;1;;;;;;;;;
3.6.4.3.0.0;3.6.4.3.0.1;"Exploiter des documents de nature variée (statistiques, presse spécialisée, multimédia…) ; ";;1;;;;;;;;;
3.6.4.3.0.0;3.6.4.3.0.2;"Développer une culture économique et managériale actualisée visant à comprendre les enjeux auxquels les organisations font face, notamment par le biais d’une veille informationnelle ; ";;1;;;;;;;;;
3.6.4.3.0.0;3.6.4.3.0.3;"Analyser des situations et décisions économiques ou managériales ; ";;1;;;;;;;;;
3.6.4.3.0.0;3.6.4.3.0.4;Élaborer une argumentation à partir d’une problématique donnée, en mobilisant le vocabulaire spécifique adapté ainsi que les concepts et les illustrations nécessaires (factuelles ou théoriques). ;;1;;;;;;;;;
3.0.0.0.0.0;3.5.0.0.0.0;UE 5 - ÉCONOMIE CONTEMPORAINE  ;;1;;;;;;;;;
3.5.0.0.0.0;3.5.1.0.0.0;1- Fondements et finalités de l’activité économique (20 heures)    ;;1;;;;;;;;;
3.5.1.0.0.0;3.5.1.1.0.0;1.1 Quels problèmes l’économie tente-t-elle de résoudre ?  ;<h5>Sens et portée de l’étude</h5><p>Face à des problématiques contemporaines, il s'agit de mettre en évidence comment l’économie se situe au cœur de la vie et des décisions des individus, tout en tenant compte des nouveaux enjeux du développement durable. </p><p>L’économie peut être appréhendée comme une science des choix dans un contexte de rareté des ressources. </p><p><h5>Savoirs associés</h5></p><p>* Le concept de science économique. </p><p>* La variété et la rareté des ressources. </p><p>* L’allocation des ressources. </p>;1;;;;;;;;;
3.5.1.1.0.0;3.5.1.1.0.1;Mettre en évidence l’omniprésence du problème de la rareté des ressources. ;;1;;;;;;;;;
3.5.1.1.0.0;3.5.1.1.0.2;Identifier l’allocation des ressources comme une recherche de l’adéquation entre des ressources rares et des besoins illimités. ;;1;;;;;;;;;
3.5.1.1.0.0;3.5.1.1.0.3;Illustrer la logique de choix et d’arbitrage des agents sur l’emploi des ressources. ;;1;;;;;;;;;
3.5.1.0.0.0;3.5.1.2.0.0;1.2 Qu’est-ce que l’activité économique ?  ;<h5>Sens et portée de l’étude</h5><p>Pour satisfaire leurs besoins, les agents effectuent des opérations économiques qui les mettent en interaction dans une logique systémique. Cette interdépendance entre les agents et les opérations qu’ils réalisent est au cœur de l’activité économique : la circulation de flux liés aux opérations de production, de répartition, d’investissement et de consommation en est une illustration. </p><p><h5>Savoirs associés</h5></p><p>* Les différents agents économiques, leurs rôles. </p><p>* L’interdépendance entre les opérations économiques et l’équilibre ressources-emplois. </p><p>* Les contributions à l’activité économique : consommation, investissement, commerce extérieur. </p><p>* Consommation : définition, typologies, mesure et structure de la consommation des ménages. </p><p>* Épargne : définition, formes. </p><p>* Investissement : définition, mesure et typologies. </p>;1;;;;;;;;;
3.5.1.2.0.0;3.5.1.2.0.1;Identifier et schématiser les relations entre les différents agents économiques. ;;1;;;;;;;;;
3.5.1.2.0.0;3.5.1.2.0.2;Commenter la répartition des dépenses de consommation.  ;;1;;;;;;;;;
3.5.1.2.0.0;3.5.1.2.0.3;Différencier les différentes formes d’épargne. ;;1;;;;;;;;;
3.5.1.2.0.0;3.5.1.2.0.4;Différencier les formes et les motifs de l’investissement. - Analyser la contribution des grandes variables de l’équilibre ressources-emplois à l’activité économique. ;;1;;;;;;;;;
3.5.1.0.0.0;3.5.1.3.0.0;1.3 Comment l’activité économique crée-t-elle de la richesse ?  ;<h5>Sens et portée de l’étude</h5><p>L’ensemble des interactions entre les agents économiques contribue à la richesse créée au sein d’une économie. La richesse, envisagée sous un angle quantitatif, est créée au cours de l’activité productive. Elle est le résultat de l’activité d’une pluralité d’acteurs, dépassant le strict cadre marchand et lucratif, notamment par l’économie sociale et solidaire ainsi que les services publics. Les spécificités du tissu productif conditionnent la capacité du pays à créer de la richesse. Cette dernière est répartie entre les différents agents qui y contribuent lors de la répartition primaire. </p><p><h5>Savoirs associés</h5></p><p>* Valeur ajoutée. </p><p>* Production marchande, non-marchande. </p><p>* Critères de classification des entreprises : taille, branche, filière, secteur. </p><p>* Les secteurs économiques : définition et poids relatif. - Économie sociale et solidaire : définition et poids relatif. </p><p>* Répartition primaire de la richesse. </p>;1;;;;;;;;;
3.5.1.3.0.0;3.5.1.3.0.1;Identifier la contribution des différents acteurs à la création de richesse. ;;1;;;;;;;;;
3.5.1.3.0.0;3.5.1.3.0.2;Caractériser un tissu productif à l’aide de données statistiques. ;;1;;;;;;;;;
3.5.1.3.0.0;3.5.1.3.0.3;Analyser les enjeux de la répartition de la valeur ajoutée entre les différents bénéficiaires. ;;1;;;;;;;;;
3.5.1.0.0.0;3.5.1.4.0.0;1.4 Comment rendre compte de la situation économique d’un pays ?  ;<h5>Sens et portée de l’étude</h5><p>Le PIB demeure l’indicateur le plus utilisé pour mesurer la richesse créée et réaliser des comparaisons spatiotemporelles. Les limites qu’il présente ont depuis longtemps conduit à la conception d’indicateurs alternatifs afin de dépasser une vision matérielle de la richesse, intégrant les problématiques du bien-être et de l’environnement. Il s'agit de montrer l’enjeu des conventions de mesure et le rôle des indicateurs dans la représentation de la réalité économique, ainsi que dans les décisions prises par les acteurs (privés et publics). </p><p><h5>Savoirs associés</h5></p><p>* PIB : définition, modes de calcul. </p><p>* Rôle et limites du PIB. </p><p>* Externalités positives et négatives. </p><p>* Indicateurs alternatifs : IDH et autres indicateurs de développement, intérêts et limites. </p>;1;;;;;;;;;
3.5.1.4.0.0;3.5.1.4.0.1;Repérer comment le PIB rend compte de la richesse créée. ;;1;;;;;;;;;
3.5.1.4.0.0;3.5.1.4.0.2;Comparer la situation de pays dans le temps et l’espace à partir de différents indicateurs. ;;1;;;;;;;;;
3.5.1.4.0.0;3.5.1.4.0.3;Justifier l’usage d’indicateurs alternatifs au regard des limites du PIB. ;;1;;;;;;;;;
3.5.0.0.0.0;3.5.2.0.0.0;2- Le fonctionnement de l’économie de marché (30 heures) ;;1;;;;;;;;;
3.5.2.0.0.0;3.5.2.1.0.0;2.1 Pourquoi l’économie de marché s’est-elle imposée en tant que principal régime d’organisation économique et sociale ?  ;<h5>Sens et portée de l’étude</h5><p>L’économie de marché est progressivement devenue le principal modèle d’organisation économique et sociale, même si sa mise en place s’est faite selon des modalités diverses, notamment en raison du rôle conféré à l’État selon les pays. L’État initie et accompagne le développement de l’économie de marché en garantissant l’exercice de libertés économiques et en favorisant la dynamique concurrentielle censée contribuer à l’efficacité économique. Si la concurrence est une incitation à baisser les prix, à augmenter les quantités produites et à innover, la réalité des marchés amène à affiner ce que l’on entend par concurrence.  </p><p><h5>Savoirs associés</h5></p><p>* Économie de marché, libéralisme économique, économie mixte. </p><p>* Marché : rôle et fonctionnement. </p><p>* La notion de concurrence : cadre normatif de la concurrence pure et parfaite, réalité de la compétition entre entreprises (Walras, Pareto, Baumol). </p><p>* Les caractéristiques de l’équilibre de marché dans un cadre concurrentiel. </p><p>* Analyse dynamique de la concurrence ( Schumpeter, Hayek). </p>;1;;;;;;;;;
3.5.2.1.0.0;3.5.2.1.0.1;Identifier les caractéristiques des économies de marché. ;;1;;;;;;;;;
3.5.2.1.0.0;3.5.2.1.0.2;Caractériser les différentes formes de concurrence. - Mettre en évidence les mécanismes de formation des prix. ;;1;;;;;;;;;
3.5.2.1.0.0;3.5.2.1.0.3;Identifier le rôle des prix dans le comportement des agents et l’allocation des ressources. ;;1;;;;;;;;;
3.5.2.1.0.0;3.5.2.1.0.4;Étudier les bienfaits attendus et les limites de la concurrence sur un marché. ;;1;;;;;;;;;
3.5.2.0.0.0;3.5.2.2.0.0;2.2 Pourquoi encadrer le fonctionnement du marché ? ;<h5>Sens et portée de l’étude</h5><p>L’État, dans une économie de marché, assure, à différents échelons institutionnels, une régulation du fonctionnement des marchés pour limiter les inconvénients des situations de concurrence imparfaite et des défaillances de marché en matière d’allocation des ressources. </p><p><h5>Savoirs associés</h5></p><p>* Fonctionnement des marchés et comportement des acteurs en concurrence imparfaite. </p><p>* Régulation de la concurrence dans le cadre national et européen. </p><p>* Biens collectifs et externalités : caractéristiques et conséquences (Marshall, Pigou, Coase). </p>;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.1;Repérer les différentes structures de marché de concurrence imparfaite. ;;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.2;Analyser les comportements des acteurs et leurs répercussions sur l’équilibre d’un marché déterminé en concurrence imparfaite.  ;;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.3;Identifier les organes chargés de la régulation de la concurrence et les mesures contribuant au maintien de la concurrence. ;;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.4;Repérer des cas d’externalités et de biens collectifs, en appréhender les conséquences. ;;1;;;;;;;;;
3.5.2.2.0.0;3.5.2.2.0.5;Identifier des dispositifs permettant de répondre aux défaillances du marché. ;;1;;;;;;;;;
3.5.0.0.0.0;3.5.3.0.0.0;3- Les contributions des acteurs financiers à l’activité économique (20 heures) ;;1;;;;;;;;;
3.5.3.0.0.0;3.5.3.1.0.0;3.1- Au niveau macroéconomique, quels sont les agents à besoin ou à capacité de financement ? ;<h5>Sens et portée de l’étude</h5><p>Les opérations économiques menées par les agents économiques débouchent sur des situations financières diverses. On distingue alors au niveau macroéconomique, les agents à capacité de financement et ceux à besoin de financement. Une première approche du financement de l’économie peut être appréhendée par la rencontre entre les capacités et les besoins de financement. </p><p><h5>Savoirs associés</h5></p><p>* Agents à capacité de financement : déterminants et motifs de l’épargne des ménages. </p><p>* Agents à besoin de financement (entreprises et État) : déterminants et modalités de financement.  </p>;1;;;;;;;;;
